2022-08-22 05:00:00,419.97,419.97,417.1,417.58,60378
2022-08-19 20:00:00,421.61,422.0,421.25,421.4,58334
2022-08-19 19:00:00,421.79,421.79,421.56,421.66,19406
2022-08-19 18:00:00,421.99,422.1,421.79,421.8,125601
2022-08-19 17:00:00,422.13,422.3,421.9,421.93,7089981
2022-08-19 16:00:00,421.8,422.78,421.22,422.15,13635560
2022-08-19 15:00:00,422.86,422.94,421.56,421.8,6478858
2022-08-19 14:00:00,423.31,423.65,422.03,422.845,5472782
2022-08-19 13:00:00,422.5,423.7,422.16,423.3,4934949
2022-08-19 12:00:00,422.4901,423.1,421.71,422.5099,7077834
2022-08-19 11:00:00,423.17,423.55,422.44,422.5,11309506
2022-08-19 10:00:00,424.05,425.26,422.82,423.17,8412932
2022-08-19 09:00:00,423.5501,427.15,423.2496,424.1,795718
2022-08-19 08:00:00,423.51,424.06,423.31,424.06,408944
2022-08-19 07:00:00,424.39,424.56,423.22,423.44,130013
2022-08-19 06:00:00,424.48,424.94,424.31,424.4,49678
2022-08-19 05:00:00,426.49,426.49,424.1,424.55,90843
2022-08-18 20:00:00,427.57,427.65,427.41,427.62,96784
2022-08-18 19:00:00,427.75,427.8,427.43,427.48,61078
2022-08-18 18:00:00,427.91,427.91,427.74,427.75,57816
2022-08-18 17:00:00,427.84,428.0,427.52,427.88,5312584
2022-08-18 16:00:00,427.64,428.61,427.27,427.83,12421623
2022-08-18 15:00:00,426.99,427.85,426.755,427.6328,3468452
2022-08-18 14:00:00,426.39,427.39,426.19,426.9957,4200238
2022-08-18 13:00:00,427.6406,427.92,425.88,426.39,4591110
2022-08-18 12:00:00,426.74,428.14,426.13,427.6499,5963053
2022-08-18 11:00:00,426.01,427.3598,425.5,426.736,6360094
2022-08-18 10:00:00,427.48,427.54,425.81,426.0201,4240219
2022-08-18 09:00:00,425.55,428.35,425.42,427.32,895683
2022-08-18 08:00:00,427.13,427.67,426.95,427.67,192343
2022-08-18 07:00:00,427.35,427.78,427.05,427.18,48974
2022-08-18 06:00:00,426.43,427.3,426.4,427.28,30487
2022-08-18 05:00:00,425.67,426.41,425.41,426.38,37676
2022-08-17 20:00:00,426.22,426.23,425.71,425.93,60973
2022-08-17 19:00:00,426.87,426.9,426.13,426.22,76256
2022-08-17 18:00:00,427.1,427.1,426.82,426.85,61746
2022-08-17 17:00:00,426.7,427.16,426.59,427.06,3723195
2022-08-17 16:00:00,427.7666,428.5437,426.161,426.67,11481326
2022-08-17 15:00:00,426.69,429.5,426.34,427.7699,12041180
2022-08-17 14:00:00,426.51,427.14,426.04,426.7,3236964
2022-08-17 13:00:00,424.9,426.85,424.87,426.5099,5182181
2022-08-17 12:00:00,425.52,426.53,424.54,424.8911,7224871
2022-08-17 11:00:00,426.975,427.53,425.38,425.51,9313942
2022-08-17 10:00:00,425.99,427.41,425.71,426.975,7513088
2022-08-17 09:00:00,427.1416,429.8654,425.61,426.01,1379481
2022-08-17 08:00:00,426.97,427.1,426.03,426.35,303178
2022-08-17 07:00:00,427.44,427.51,426.57,426.92,126760
2022-08-17 06:00:00,428.07,428.35,427.39,427.58,41323
2022-08-17 05:00:00,428.76,428.85,428.06,428.08,37150
2022-08-16 20:00:00,429.6,429.8,429.35,429.7,58920
2022-08-16 19:00:00,429.87,429.87,429.46,429.6,83468
2022-08-16 18:00:00,429.89,429.97,429.7,429.85,560893
2022-08-16 17:00:00,429.66,429.99,429.19,429.94,6317299
2022-08-16 16:00:00,429.09,430.43,428.35,429.66,14572379
2022-08-16 15:00:00,430.99,431.73,428.14,429.1,8685395
2022-08-16 14:00:00,429.815,431.08,429.66,430.9999,3649624
2022-08-16 13:00:00,430.18,430.525,429.64,429.81,4408976
2022-08-16 12:00:00,427.5,430.36,427.43,430.18,6991914
2022-08-16 11:00:00,428.41,428.4937,426.88,427.5,7914106
2022-08-16 10:00:00,427.76,428.78,427.55,428.42,4666766
2022-08-16 09:00:00,427.87,428.74,427.4,427.75,342533
